Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP (current US$),NY.GDP.MKTP.CD,Canada,CAN,596075591360.987,744773415931.587,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1743725183672.52,1655684730000.19,2007472181464.15,2161483369422.01,2140085567791.45
GDP (current US$),NY.GDP.MKTP.CD,Cayman Islands,CYM,..,..,4562853582.32463,4708167255.28727,4909322200.00212,5166281293.18715,5530178498.90783,5941896599.57333,5655357984.24218,6060026509.58539,6600844001.53721,..
GDP (current US$),NY.GDP.MKTP.CD,Central African Republic,CAF,1440711459.16967,916777282.691659,1894813389.40325,1695825714.19282,1825018144.65595,2072349972.6818,2220979146.11241,2221301351.43918,2326720900.38047,2516498412.46384,2382618615.01694,2555492085.24831
GDP (current US$),NY.GDP.MKTP.CD,Chad,TCD,1738605557.76313,1388506771.58756,13940767218.5849,10950392256.9543,10097778098.1707,10000394381.0177,11239167898.3395,11314951091.7283,10715396042.3343,11779981332.16,12396807590.173,13149325358.7383
GDP (current US$),NY.GDP.MKTP.CD,Channel Islands,CHI,..,6439703434.71024,..,..,9072059721.02166,9070980826.69076,9940766574.08511,9921386549.99805,9301349237.2106,11138490591.657,11228317318.7652,..
GDP (current US$),NY.GDP.MKTP.CD,Chile,CHL,33137824762.0173,78339750721.7352,259560978231.552,242450355827.827,249344863933.461,276154259987.103,295857562991.709,278285058719.466,254042159309.311,315515014838.539,302116539409.03,335533331669.219
GDP (current US$),NY.GDP.MKTP.CD,China,CHN,360857912565.966,1211331651866.09,10475624944355.2,11061572618578.7,11233313730348.7,12310491333980.9,13894907857880.6,14279968506271.7,14687744162801,17820459508852.2,17881783387000.9,17794781986104.5
GDP (current US$),NY.GDP.MKTP.CD,Colombia,COL,47844090709.9908,99875074951.0278,381240864422.406,293492370193.166,282720100286.228,311866875156.879,334198218098.276,323031701192.84,270348342541.465,318524633225.395,345329875078.512,363540156234.868
GDP (current US$),NY.GDP.MKTP.CD,Comoros,COM,429622177.724885,351136579.648632,1149587661.00693,966029600.862227,1012835493.19325,1077439756.59451,1188797449.38584,1195019531.9011,1225039196.61091,1296089479.91978,1242519407.77603,1352380972.15662
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,..,19088046305.7971,35909040925.9375,37917706497.1793,37134801555.3322,38019264794.8263,47568210009.8172,51775829877.2088,48716961860.1325,55328482783.5393,65801547619.5974,66383287002.9969
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Rep.",COG,2798746050.11354,3227927697.57921,17919321082.5539,12434793867.7228,10931328149.6857,11834473047.7636,14773900277.9221,13976637328.8474,11468688140.7225,14825690210.0308,15817030156.9459,15321055818.3263
GDP (current US$),NY.GDP.MKTP.CD,Costa Rica,CRI,5711687786.75989,15013629658.6521,52016408951.8225,56441920821.0806,58847019609.6549,60516044657.2254,62420164991.5374,64417670521.1842,62395610760.3912,64960725734.1965,69243626028.5936,86497941439.0174
GDP (current US$),NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,10795850582.779,16577533891.8785,48843005613.7091,45815005169.2651,48407761036.8238,52512343996.69,58522477786.6889,60382894697.3557,63027852805.4204,72794636653.7793,70173140101.4315,78788828906.8634
GDP (current US$),NY.GDP.MKTP.CD,Croatia,HRV,25650213158.6167,22128414548.5444,59489433514.5849,51011170111.8487,52740059263.4245,56322449844.1579,61861145806.2687,61867157679.3215,58221300897.8838,69602166351.4771,71997070660.4835,82688842717.3926
GDP (current US$),NY.GDP.MKTP.CD,Cuba,CUB,28645436569.1489,30565400000,80656100000,87132800000,91370407863.7,96850649691.7406,100050036096.123,103427600000,107351800000,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Curacao,CUW,..,..,3059406983.24022,3058779217.87709,3024690167.59777,3033433240.22346,3046364804.46927,3026124134.07821,2534327597.76536,2739608133.18436,3073840325.43285,..
GDP (current US$),NY.GDP.MKTP.CD,Cyprus,CYP,5591130217.66965,9985844486.33365,23225912184.5047,19909269064.1204,21046452116.3809,22946583374.7569,25597301190.9231,25947020102.4332,25227189744.9083,29482912835.3642,29250532020.0746,32229622669.1951
GDP (current US$),NY.GDP.MKTP.CD,Czechia,CZE,40728950704.6176,61828166496.0941,209358834156.329,188033050459.881,196272068576.338,218628940951.675,249000540729.179,252548179964.897,245974558654.043,281791218507.1,290565654835.809,330858339871.686
GDP (current US$),NY.GDP.MKTP.CD,Denmark,DNK,138247285815.855,164158739097.623,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356841216410.068,346498737961.635,354762748338.661,405687998852.691,400167196948.707,404198757537.974
GDP (current US$),NY.GDP.MKTP.CD,Djibouti,DJI,452328087.282876,551230861.856505,2214679081.25658,2424391785.43897,2604955228.70117,2762581334.22612,2913466732.12507,3088853638.56832,3185150981.03207,3385825228.86997,3674298479.07676,4098530513.55777
GDP (current US$),NY.GDP.MKTP.CD,Dominica,DMA,201429629.62963,333470370.37037,520429629.62963,540737037.037037,576229629.62963,521551851.851852,554770370.37037,611537037.037037,504214814.814815,555266666.666667,607159259.259259,653992592.592593
GDP (current US$),NY.GDP.MKTP.CD,Dominican Republic,DOM,7073675544.79021,24305780628.6677,67179955677.2791,71164826836.5281,75704647877.6559,79998046305.79,85555390139.118,88941372558.2397,78844656298.1776,94243425938.3647,113537368176.13,121444279313.931
GDP (current US$),NY.GDP.MKTP.CD,Ecuador,ECU,15239272611.5809,17539454727.3637,102717794000,97209558000,97671433000,104467486000,107478962000,107595829000,95865472000,107435101000,116586079000,118844826000
GDP (current US$),NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,42978914311.3504,99838543960.0763,305595408895.265,329366576819.407,332441717791.411,248362771739.13,262588632526.73,318678815489.749,383817841547.099,424671765455.704,476747720364.742,395926075163.006
GDP (current US$),NY.GDP.MKTP.CD,El Salvador,SLV,4817542204,11784927700,22593470000,23438240000,24191430000,24979190000,26020850000,26881140000,24921190000,29043140000,31988920000,34015620000
GDP (current US$),NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,112119411.489965,1045998496.43872,21765453081.9826,13185496881.0174,11240808847.8878,12200913878.9827,13097012133.6159,11364133549.7478,9893816007.7398,12215878032.7166,13486788878.9757,12116922539.4112
GDP (current US$),NY.GDP.MKTP.CD,Eritrea,ERI,..,706370815.584416,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Estonia,EST,..,5686579747.53524,26634083965.0987,22890762090.1508,24072829276.7744,26924385103.0659,30624720196.229,31290453293.545,31330419851.1487,36864792511.6351,37921480881.5429,40744848827.9537
GDP (current US$),NY.GDP.MKTP.CD,Eswatini,SWZ,1114694040.66987,1738093840.36607,4422986271.74767,4063245671.29285,3816019193.16561,4402969225.92165,4666598024.18411,4495267265.76464,3982236693.8316,4850842540.99267,4790922788.70864,4597855845.04276
GDP (current US$),NY.GDP.MKTP.CD,Ethiopia,ETH,12478943894.9315,8242349617.8638,55612228233.5179,64589328550.5953,74296745207.8721,81770886825.6048,84269196625.8784,95912607722.3032,107657734392.446,111261882958.426,126772703047.701,163697927593.982
GDP (current US$),NY.GDP.MKTP.CD,Faroe Islands,FRO,960805408.949872,1067109530.64798,2914012679.27277,2573905971.05459,2813278868.78208,2980057377.87967,3188600927.46688,3266432734.22819,3262045883.37293,3655063937.93145,3555929833.05051,..
GDP (current US$),NY.GDP.MKTP.CD,Fiji,FJI,1337017559.49728,1678219507.89829,4857104768.86844,4682479893.97558,4930213644.36653,5353469174.47838,5581425327.44397,5444407198.13478,4432466219.87685,4305031649.74189,4979979531.2725,5494797540.73365
GDP (current US$),NY.GDP.MKTP.CD,Finland,FIN,141438345513.917,126019543413.334,274862826772.156,234534382384.766,240771351298.833,255647979916.471,275708001767.843,268514916972.549,271886077382.102,296470417085.267,281887430795.721,300187202696.084
GDP (current US$),NY.GDP.MKTP.CD,France,FRA,1269179616913.63,1365639660792.16,2855964488590.19,2439188643162.5,2472964344587.17,2595151045197.65,2790956878746.66,2728870246705.88,2647418691598.45,2959355819170.5,2779092236505.85,3030904089607.9
GDP (current US$),NY.GDP.MKTP.CD,French Polynesia,PYF,3320159522.36573,3599845480.34359,6151996560.84289,5325846361.81186,5497036476.8031,5833352692.7995,6135116253.33452,6022276196.13871,5792545870.80614,6150640646.38319,5814661208.90544,..
GDP (current US$),NY.GDP.MKTP.CD,Gabon,GAB,5952293764.84777,5080483628.53013,18203966895.8433,14383107762.6952,14023890265.3665,14929487485.1623,16867326389.8704,16874405460.1955,15314577167.8211,20217946921.2065,21071739227.9422,20516134388.6608
GDP (current US$),NY.GDP.MKTP.CD,"Gambia, The",GMB,317083695.477797,782913871.80966,1229461721.40861,1378176608.93204,1484578885.97132,1504909462.69521,1670671327.81651,1813609692.49994,1812170891.19069,2014158842.65394,2175099789.97829,2339904156.79214
GDP (current US$),NY.GDP.MKTP.CD,Georgia,GEO,7500000000,3057475335.18846,17966015109.3043,15223796148.8396,15444548901.9637,16473125375.0684,17902544880.6471,17638337116.9126,16010869215.68,18853115588.8106,24984568959.605,30535530479.0227
GDP (current US$),NY.GDP.MKTP.CD,Germany,DEU,1771671206875.68,1947981991011.77,3889093051023.52,3357585719351.56,3469853463945.53,3690849152517.65,3974443355019.6,3889177589254.9,3887727161914.41,4278503934689.85,4082469490797.68,4456081016705.96
GDP (current US$),NY.GDP.MKTP.CD,Ghana,GHA,5889106573.46088,4982850662.20851,54783319817.3705,49406010054.2663,56164929304.8754,60405924078.7278,67298914624.3723,68337969247.7067,70043095503.6675,79524421861.2743,74263364041.8742,76370394412.4163
GDP (current US$),NY.GDP.MKTP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,97891092003.4394,130457756628.436,235458133124.608,195683527003.375,193148146586.933,199844406013.531,212049447242.111,205252760889.364,188480337285.605,214667807441.202,217581324512.059,238206312632.528
GDP (current US$),NY.GDP.MKTP.CD,Greenland,GRL,1018977280.32928,1068025016.00862,2842065708.35962,2499113022.81675,2707139544.46695,2851613679.03433,3055782146.15957,2997309971.87623,3082884653.2456,3235809504.29871,..,..
GDP (current US$),NY.GDP.MKTP.CD,Grenada,GRD,278098762.962963,520044370.37037,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000,1224577777.77778,1320334235.58897
GDP (current US$),NY.GDP.MKTP.CD,Guam,GUM,..,..,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,..
GDP (current US$),NY.GDP.MKTP.CD,Guatemala,GTM,7650196845.21546,19288929030.0508,57852153058.502,62186064718.7424,66053403469.0024,71653754066.2763,73328365862.4329,77172317258.6478,77715183063.2054,86053083476.0294,95003330315.8754,102050473863.636
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,3888320665.5228,4367458866.71537,8778473643.31852,8794202394.29076,8595955600.36601,10324668271.1032,11857030367.2441,13442861496.4128,14177835841.3923,16091817842.1318,20999229260.4995,23612295818.0961
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,634187269.226507,391345597.467891,1135250721.02484,1152384166.79638,1245074264.10396,1469978606.12143,1554133593.91699,1486476582.06759,1520479984.56808,1724555634.36594,1714166526.44573,1966461400.35833
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,396582263.291139,712667896.727512,4127660151.8087,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16786302158.2734
GDP (current US$),NY.GDP.MKTP.CD,Haiti,HTI,3096289800,6813566098.8675,15146883497.6331,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850829757.7471
GDP (current US$),NY.GDP.MKTP.CD,Honduras,HND,4923009551.55642,7186638029.05875,19756533971.8698,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34400509852.0436
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,76928784620.8158,171668891194.349,291459995978.893,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358696261481.16,382054574298.529
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,34365891768.6878,47218405892.4258,141033843265.669,125174166987.372,128609822750.039,143112196040.326,160565642983.587,164020460331.659,157288955508.176,182109999477.691,177006128624.627,212388906458.724
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,6468736355.55678,9025660361.75842,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24681343649.2952,21629953194.0659,25797870984.2963,28701830401.6837,31020032583.1972
GDP (current US$),NY.GDP.MKTP.CD,India,IND,320979026420.035,468395521654.458,2039126479155.27,2103588360044.39,2294796885663.67,2651474262755.59,2702929641648.14,2835606256558.84,2674851578586.86,3167270623260.52,3353470496885.95,3549918918777.53
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,106140727333.636,165021012077.81,890814755533.537,860854232686.214,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319076267310.16,1371171152331.16
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,124813263926.225,109591707801.431,460382791480.428,408212917874.964,457954614593.746,486630147094.486,329691934142.938,283649531542.741,239735486745.385,359096907772.273,413394567603.552,401504514718.718
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,180408064516.128,48364250943.9051,228415656174.957,166774104959.102,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797936.279,209691945713.103,286640340965.517,250842782139.464
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,49305632408.4929,100207610429.909,259681883575.706,292364226871.756,298559265006.398,337241811320.896,386693357874.056,398933010007.356,428608687830.239,513391778882.86,533140011838.276,545629450403.735
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMN,..,1563667799.61578,7708454412.32126,7084800892.22284,6846377563.00683,6979788333.50279,7491649455.92717,7314967866.28289,6684225641.02564,7931193222.06405,..,..
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,61661395508.9594,136035771711.672,314330061977.263,303414276832.04,322102790386.835,358245427458.541,376691526553.276,402470513619.148,413267669231.522,488526545878.891,525002447652.773,509901495702.103
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1181222653522.95,1146676894209.73,2162009615996.54,1836637711060.55,1877071687633.78,1961796197354.36,2091932426266.98,2011302198827.45,1897461635591.91,2154875493744.93,2066972096553.7,2254851212731.8
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,4592208086.69235,9005064474.93003,13899217679.9219,14188936918.0036,14077096676.6213,14808985132.7722,15730792876.2656,15830766531.1474,13812421835.7369,14657586159.4316,17097760686.7775,19423355367.2372
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,3185904656663.85,4968359075956.59,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5040880939324.86,5117993853016.51,5055587093501.59,5034620784584.98,4256410760723.75,4212945159781.4
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,4160087507.83472,8460789844.8519,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44502816901.4085,43700383098.5916,46296100140.8451,48653381830.9859,50813642348.6746
GDP (current US$),NY.GDP.MKTP.CD,Kazakhstan,KAZ,26932016269.6107,18291990662.0356,221415613595.469,184388404706.042,137278320084.171,166805788827.233,179339977690.485,181667184854.501,171082365861.423,197112255360.612,225496328925.494,261421121085.572
GDP (current US$),NY.GDP.MKTP.CD,Kenya,KEN,8572359038.16958,12705350097.8044,68285796514.2896,70120446896.8359,74815144163.8931,82036510877.2599,92202979985.2863,100378436207.371,100657505750.545,109703658904.994,113419826113.903,107440575838.048
GDP (current US$),NY.GDP.MKTP.CD,Kiribati,KIR,36688453.3631212,74790109.3848832,200114840.67884,191572320.429122,206658568.822507,223029864.54193,233859230.192198,216891541.021351,222973879.711097,289207526.306617,270520731.599041,279034355.108421
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,283365844161.092,576179387819.613,1484488526271.8,1466038936206.43,1499679823909.61,1623074183501.9,1725373496825.43,1651422932447.77,1644312831906.17,1818432106880.04,1673916511799.71,1712792854202.37
GDP (current US$),NY.GDP.MKTP.CD,Kosovo,XKX,..,..,7074394734.88431,6295848422.71573,6682677289.98994,7180764703.35718,7878759714.82322,7899737577.47286,7717145217.81247,9413403724.01899,9354903061.8898,10438351483.1677
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,18427777777.7778,37718743480.0751,162650450784.686,114585555830.916,109406674087.947,120687539675.517,138202535962.401,138696321087.864,107512998447.021,141777271268.694,182809482400.924,161772221950.942
GDP (current US$),NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2675000000,1369688498.06778,7468102412.68237,6678177511.66313,6813095379.1187,7702938379.42036,8271106235.41552,9371275264.36735,8270468614.24051,9249133946.26531,12134931017.9465,13987627908.8381
GDP (current US$),NY.GDP.MKTP.CD,Lao PDR,LAO,865559879.400406,1731198022.46763,13279245886.3854,14426380125.6488,15912501722.6143,17071155481.4994,18141641089.7963,18740561512.5555,18981805250.2424,18827148530.9347,15468785203.7532,15843155731.2552
GDP (current US$),NY.GDP.MKTP.CD,Latvia,LVA,..,7958852838.93395,31386896487.0407,27263090547.0617,28083597512.4841,30483806017.8318,34429023435.0211,34225547537.0745,34390910338.9604,39443126174.4335,40422521943.4418,43627078481.287
GDP (current US$),NY.GDP.MKTP.CD,Lebanon,LBN,2838485353.96187,17260364842.4544,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,20992421948.8081,17937256175.141
GDP (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,596410263.743849,887291687.920796,2441063054.05792,2359686724.53829,2114426453.70697,2306741674.055,2556247291.99785,2390702295.82777,2053338465.24462,2406780518.52811,2289355249.40148,2046039024.45854
